DeAndre' Bembry,SF,23,ATL,18,311,4.6,0.447,0.227,0.239,2.6,9.7,7.6,12.1,2.1,2.2,27,18.9,-0.8,0.3,-0.6,-0.092,-7.2,0.6,-6.6,-0.4,1567200,1634640,2603982,0,0,0,3201840,0,0,3,3,100
Ike Anigbogu,C,19,IND,10,28,23.2,0.558,0,0.667,20.7,9.7,18.3,0,1.8,9.4,14.7,21.8,0.1,0,0.1,0.173,-3.9,-1.7,-5.6,0,950000,1378242,1618520,0,0,0,1640000,0,0,1,2,172
Joe Young,PG,25,IND,40,403,11,0.561,0.364,0.194,1.7,9.7,5.5,8.1,1,0.2,10.3,17.3,0.3,0.2,0.5,0.059,-1.6,-3,-4.7,-0.3,1471382,1600520,0,0,0,0,1471382,0,0,2,1,227
Lance Stephenson,SG,27,IND,57,1330,12.7,0.509,0.324,0.192,3.8,9.7,13.5,18.6,1.2,0.7,15.7,20.8,0.1,1.3,1.4,0.051,-1.7,-0.1,-1.8,0.1,4180000,4360000,0,0,0,0,4180000,0,0,1,3,288
Myles Turner,C,21,IND,41,1159,17.8,0.577,0.245,0.338,5.1,9.7,13,7.5,0.9,6.5,11.7,21.1,1.5,1.5,3,0.125,-1,1.8,0.8,0.8,2569920,3410284,0,0,0,0,5980204,0,0,2,7,348
T.J. Leaf,PF,20,IND,42,398,10.3,0.549,0.313,0.087,7.3,9.7,9.6,2.8,0.6,0.7,7,14.5,0.4,0.2,0.6,0.075,-1.6,-3,-4.6,-0.3,2028360,2407560,2813280,4326825,0,0,4435920,0,0,2,4,419
Thaddeus Young,PF,29,IND,57,1862,14.9,0.542,0.228,0.09,7.5,9.7,10.4,9.2,2.4,1.1,10.2,17,2.1,1.9,3.9,0.101,0.7,0.9,1.6,1.7,14796348,13764045,0,0,0,0,14796348,0,0,2,5,429
Victor Oladipo,SG,25,IND,51,1761,23.9,0.593,0.339,0.288,1.8,9.7,8.9,19.9,3,2,12.2,30.4,3.7,2.3,6,0.165,4.1,0.5,4.6,2.9,21000000,21000000,21000000,21000000,0,0,84000000,0,0,1,9,462
Austin Rivers,SG,25,LAC,34,1113,12.9,0.526,0.458,0.198,1.5,9.7,3.7,17.5,1.8,0.7,10.9,22.1,0.7,0.7,1.4,0.061,0.7,-1.8,-1,0.3,11825000,12650000,0,0,0,0,11825000,0,0,2,5,30
Avery Bradley,SG,27,LAC,44,1383,9.7,0.495,0.332,0.132,1.7,9.7,4.6,10.4,1.8,0.5,13.4,23.7,-1.4,1.2,-0.2,-0.007,-2.8,-1.4,-4.2,-0.8,8808989,0,0,0,0,0,8808989,0,0,2,6,31
Boban Marjanovic,C,29,LAC,20,171,21.7,0.597,0,0.57,9.6,9.7,18.7,14.3,1.2,3.1,18.2,31.3,0.2,0.3,0.5,0.139,-2.5,0.4,-2.1,0,7000000,7000000,0,0,0,0,14000000,0,0,1,3,38
C.J. Williams,SG,27,LAC,28,544,10.1,0.549,0.414,0.097,2,9.7,4.3,6.4,2.2,2,9.6,13.3,0.3,0.5,0.8,0.07,-1.1,0.6,-0.6,0.2,13824,0,0,0,0,0,13824,0,0,2,3,54
Danilo Gallinari,SF,29,LAC,16,507,14.5,0.543,0.447,0.286,1.5,9.7,8.2,10.9,1.1,0.7,7.6,21.5,0.7,0.4,1.1,0.101,0.4,-1.5,-1.1,0.1,20559599,21587579,22615559,0,0,0,64762737,0,0,3,6,83
DeAndre Jordan,C,29,LAC,49,1575,18.9,0.646,0,0.483,14.8,9.7,25.5,6.1,0.7,2.5,16.5,14.2,3.6,2.4,5.9,0.181,-0.1,1.7,1.5,1.4,22642350,24119025,0,0,0,0,22642350,0,0,1,7,98
Jawun Evans,PG,21,LAC,38,701,7.2,0.412,0.205,0.197,1.3,9.7,6,18.6,2.4,0.7,13.9,18.7,-0.9,0.7,-0.2,-0.014,-4.7,-0.1,-4.8,-0.5,815615,1378242,1618520,0,0,0,2193857,0,0,1,2,211
Lou Williams,SG,31,LAC,53,1720,21.9,0.595,0.439,0.372,1.7,9.7,4.3,27.9,1.6,0.5,13.4,30.3,4.6,1.1,5.6,0.157,5.2,-2.8,2.4,1.9,7000000,8000000,8000000,1500000,0,0,23000000,0,0,2,7,297
Milos Teodosic,PG,30,LAC,25,640,11.2,0.513,0.654,0.097,2.2,9.7,6.7,30.3,1,0.4,19.3,19,0.3,0.4,0.7,0.05,0.2,-2,-1.8,0,6000000,6300000,0,0,0,0,6000000,0,0,2,6,342
Montrezl Harrell,C,24,LAC,48,741,22.7,0.624,0.007,0.405,9.8,9.7,14,8.2,1.4,3.7,9.9,22.5,2,0.9,2.9,0.189,0.7,0.4,1.1,0.6,1471382,0,0,0,0,0,1471382,0,0,2,4,346
Patrick Beverley,SG,29,LAC,11,334,12.5,0.53,0.504,0.143,5.3,9.7,7.3,14.3,2.8,1.3,16.5,19.7,0.1,0.4,0.4,0.063,0.3,0.6,0.9,0.2,5513514,5027028,0,0,0,0,5513514,0,0,2,7,370
Sam Dekker,PF,23,LAC,49,687,10.8,0.509,0.279,0.214,5.3,9.7,10.2,6.4,1.5,0.9,10.2,15.5,0.2,0.6,0.9,0.06,-2.5,-0.5,-3,-0.2,1794600,2760095,0,0,0,0,4554695,0,0,2,4,403
Sindarius Thornwell,SG,23,LAC,48,637,7.9,0.54,0.31,0.365,2.2,9.7,6.1,7.3,2,2.3,18,12.1,0,0.6,0.6,0.046,-3.1,1.3,-1.8,0,815615,1378242,1618520,0,0,0,2193857,0,0,2,2,412
Tobias Harris,PF,25,LAC,52,1701,16.6,0.558,0.384,0.186,2.4,9.7,8.8,9.9,1.2,0.9,6.4,23.4,2.6,1.6,4.2,0.119,1.2,-1.2,0,0.8,16000000,14800000,0,0,0,0,30800000,0,0,2,7,436
Tyrone Wallace,PG,23,LAC,17,494,11.1,0.541,0.154,0.397,2.4,9.7,6.4,12,1.5,1.4,13.1,16.1,0.4,0.4,0.7,0.072,-1.8,0.3,-1.5,0.1,0,0,0,0,0,0,0,0,0,2,3,458
Wesley Johnson,SF,30,LAC,49,1172,10.2,0.518,0.48,0.172,2,9.7,8.3,5.9,2.4,3.9,12.9,13.5,-0.1,1.6,1.5,0.063,-2.1,2.8,0.7,0.8,5881260,6134000,0,0,0,0,5881260,0,0,2,4,468
Alex Caruso,PG,23,LAL,24,309,7.8,0.475,0.333,0.2,2.7,8,5.3,19.6,1.9,1.6,24.3,11.8,-0.1,0.3,0.2,0.031,-4.1,0.1,-4,-0.2,18432,0,0,0,0,0,0,0,0,1,3,12
Brandon Ingram,SF,20,LAL,51,1729,13.3,0.529,0.134,0.384,2.9,9.7,8.2,16.4,1.1,1.6,14,21.9,0.7,1.6,2.3,0.063,-1.9,0.2,-1.7,0.1,5519400,5757120,7265485,0,0,0,11276520,0,0,3,7,45
Brook Lopez,C,29,LAL,47,1002,15.4,0.531,0.424,0.195,5.4,9.7,9.7,12,0.9,5,12.1,25.4,0.4,1.2,1.6,0.074,-0.6,0.2,-0.4,0.4,22642350,0,0,0,0,0,22642350,0,0,2,6,48
Channing Frye,C,34,LAL,44,545,13.8,0.604,0.533,0.089,2.1,9.7,11.4,7.7,1.4,1.9,9.3,15.8,0.7,0.4,1.1,0.097,-0.6,-0.9,-1.5,0.1,7420912,0,0,0,0,0,7420912,0,0,2,5,61
Corey Brewer,SF,31,LAL,51,647,8.6,0.503,0.269,0.281,3.6,9.7,7.3,7.6,2.8,1,16.7,14.1,-0.2,0.8,0.6,0.043,-3.7,1,-2.8,-0.1,7579366,0,0,0,0,0,7579366,0,0,2,2,70
Gary Payton,PG,25,LAL,15,128,8.3,0.416,0.333,0.071,5.4,9.7,9.5,14.8,1.2,1.9,6.5,16.3,0,0.1,0.1,0.027,-3.3,-1.2,-4.6,-0.1,50000,0,0,0,0,0,50000,0,0,2,4,154
Isaiah Thomas,PG,28,LAL,16,437,12.8,0.511,0.461,0.35,1.8,9.7,4.1,26.1,1.1,0.4,16.5,28.9,-0.1,0.1,0,0,-1.2,-4.5,-5.7,-0.4,6261395,0,0,0,0,0,6261395,0,0,2,8,176
Ivica Zubac,C,20,LAL,16,67,4.5,0.426,0,0.143,6.3,9.7,11.9,4.1,0,2.4,18.3,17.2,-0.1,0.1,-0.1,-0.048,-8.9,-1.5,-10.4,-0.1,1312611,1544951,0,0,0,0,1312611,0,0,1,4,180
Josh Hart,SG,22,LAL,50,1028,11,0.586,0.551,0.233,2.7,9.7,9.2,7.4,1.6,0.9,10.3,11.9,1.1,1.1,2.2,0.102,-0.9,0.4,-0.5,0.4,1394520,1655160,1934160,3491159,0,0,3049680,0,0,1,6,245
Julius Randle,C,23,LAL,55,1333,19.4,0.6,0.07,0.432,8.9,9.7,16.1,15.3,0.9,2.1,16.9,25.1,2,1.6,3.7,0.132,-0.1,0.6,0.5,0.8,4149242,0,0,0,0,0,4149242,0,0,2,7,252
Kentavious Caldwell-Pope,SG,24,LAL,47,1528,12.9,0.538,0.502,0.255,2.8,9.7,7.7,8.9,2.4,0.5,9.4,17.4,1.3,1.7,3,0.094,0.2,0.4,0.6,1,17745894,0,0,0,0,0,17745894,0,0,2,7,268
Kyle Kuzma,PF,22,LAL,54,1609,14.6,0.545,0.396,0.201,4.4,9.7,10.6,9.5,0.9,1.2,10.6,22.7,1.2,1.5,2.7,0.081,-0.2,-1.2,-1.4,0.2,1423560,1689840,1974600,3562178,0,0,3113400,0,0,2,7,282
Lonzo Ball,PG,20,LAL,36,1222,12.2,0.436,0.489,0.125,4.1,9.7,11.2,28.9,2.1,2.1,18.9,17.9,-0.6,1.7,1,0.041,-1.4,2.4,1,0.9,6286560,7461960,8719320,11003782,0,0,13748520,0,0,2,6,295
Luol Deng,SF,32,LAL,1,13,5.6,0.5,0,0,0,9.7,0,10.1,3.7,0,33.3,9.7,0,0,0,-0.018,-7.2,-1.3,-8.6,0,17190000,18000000,18810000,0,0,0,54000000,0,0,3,5,304
Thomas Bryant,C,20,LAL,6,19,11.8,0.451,0.667,0.667,5.6,9.7,8.4,14.3,0,0,0,17.2,0,0,0,0.079,-0.3,-3.9,-4.2,0,815615,1378242,0,0,0,0,815615,0,0,2,6,430
Tyler Ennis,PG,23,LAL,33,367,9.4,0.432,0.276,0.155,2.6,9.7,7.2,21.2,1.8,1.1,10.2,15.8,0,0.4,0.4,0.05,-3.3,-0.4,-3.8,-0.2,1524305,1656092,0,0,0,0,1524305,0,0,2,3,452
Andrew Harrison,PG,23,MEM,47,1048,11.9,0.531,0.335,0.364,2.1,9.7,5.8,19.8,1.6,2,15.7,19,0.5,0.8,1.3,0.06,-1.6,-0.8,-2.3,-0.1,1312611,1544951,0,0,0,0,1312611,0,0,2,3,22
Ben McLemore,SG,24,MEM,33,554,8.3,0.498,0.444,0.158,2.9,9.7,6.3,8,1.8,1.2,12.9,19.7,-0.3,0.4,0.1,0.01,-2.9,-1.6,-4.5,-0.4,5200000,5460000,0,0,0,0,10660000,0,0,2,3,33
Brandan Wright,PF,30,MEM,27,366,19.7,0.595,0,0.333,10.1,9.7,14.8,6,1.8,6.3,6.6,15.1,0.8,0.5,1.3,0.176,-1.1,2.6,1.5,0.3,5179760,0,0,0,0,0,5179760,0,0,2,2,44
Brice Johnson,PF,23,MEM,9,38,21.5,0.673,0.091,0.182,5.8,9.7,18.6,4.2,7.7,4.5,25.2,18.1,0,0.1,0.1,0.177,-2.8,6.8,3.9,0.1,1331160,0,0,0,0,0,1331160,0,0,1,3,47
Chandler Parsons,SF,29,MEM,26,545,14.4,0.6,0.531,0.14,2.5,9.7,7.9,16.4,1.2,1.5,13.2,18.3,0.7,0.4,1.1,0.098,0.9,-1.2,-0.2,0.2,23112004,24107258,25102511,0,0,0,72321773,0,0,3,4,60
Deyonta Davis,C,21,MEM,38,484,18.2,0.643,0,0.261,10,9.7,16.1,6.8,1.1,5.2,12.8,16.1,1,0.6,1.6,0.161,-1.2,1.5,0.3,0.3,1312611,1544951,0,0,0,0,2857562,0,0,1,4,117
Dillon Brooks,SF,22,MEM,55,1537,8.5,0.542,0.356,0.179,2.3,9.7,6.5,7.5,1.5,0.8,13.6,15.5,0.1,1,1.1,0.036,-2.1,-0.5,-2.6,-0.2,815615,1378242,1618520,0,0,0,2193857,0,0,2,3,118
Ivan Rabb,PF,20,MEM,16,177,20.2,0.688,0,0.204,13.7,9.7,18.1,11.3,0.6,2.1,19.2,18.7,0.4,0.2,0.6,0.159,0.3,-0.4,-0.2,0.1,950000,1378242,1618520,0,0,0,2328242,0,0,2,4,179
JaMychal Green,PF,27,MEM,35,933,14.3,0.535,0.274,0.234,11.4,9.7,16.6,7.6,1.2,1.1,12.5,18.3,0.9,0.9,1.8,0.092,-0.8,-0.5,-1.3,0.2,8533333,7866667,0,0,0,0,16400000,0,0,2,2,203
Jarell Martin,PF,23,MEM,52,1035,10.2,0.512,0.183,0.214,7.5,9.7,11,4.9,1.4,3.2,13.6,16.1,0.1,1,1.1,0.05,-3.4,0.4,-3,-0.3,1471382,2416222,0,0,0,0,3887604,0,0,2,2,205
Kobi Simmons,PG,20,MEM,12,176,8.1,0.487,0.289,0.111,2,9.7,6.3,10.6,2.3,1.6,16,14.5,-0.1,0.2,0.1,0.018,-4.1,0.2,-3.9,-0.1,50000,50000,0,0,0,0,100000,0,0,1,1,275
Marc Gasol,C,33,MEM,54,1837,17.4,0.526,0.291,0.334,4.1,9.7,14.4,19.9,1,4.1,13.8,26.3,1,2.3,3.3,0.085,-0.6,1.8,1.2,1.5,22642350,24119025,25595700,0,0,0,46761375,0,0,2,7,313
Mario Chalmers,PG,31,MEM,49,1105,10.4,0.492,0.421,0.298,1.2,9.7,7,22.3,2.8,0.8,18.4,19.5,-0.5,1.2,0.7,0.031,-2.2,0,-2.2,-0.1,2106407,0,0,0,0,0,2106407,0,0,1,4,320
Mike Conley,PG,30,MEM,12,373,15.8,0.52,0.458,0.393,0,9.7,4.2,22.6,1.6,0.7,8.4,26.2,0.5,0.2,0.7,0.089,1.3,-3.3,-2,0,28530608,30521115,32511623,34504132,0,0,113989729,0,0,2,8,338
Myke Henry,SF,25,MEM,8,150,10.6,0.523,0.667,0.179,1.5,9.7,5.1,8.2,3.1,2.5,12.5,14.6,0,0.2,0.2,0.054,-1.6,0.8,-0.8,0,0,0,0,0,0,0,0,0,0,2,1,347
Tyreke Evans,PG,28,MEM,47,1456,21.4,0.561,0.348,0.253,3.2,9.7,9.5,30.4,1.7,0.9,10.8,28.4,3.1,1.3,4.4,0.144,4.5,-0.7,3.8,2.2,3290000,0,0,0,0,0,3290000,0,0,3,6,457
Vince Hunter,PF,23,MEM,4,7,36.6,0.6,0,0,33,9.7,25,0,0,13.2,16.7,38.9,0,0,0,0.111,-3,-5.8,-8.9,0,50000,0,0,0,0,0,50000,0,0,1,2,464
Wayne Selden,SG,23,MEM,20,389,9.2,0.525,0.447,0.262,2.7,9.7,5.2,15.3,1.4,0.2,18.2,22.5,-0.2,0.2,0,-0.005,-2.3,-2.9,-5.2,-0.3,1312611,1544951,0,0,0,0,2085087,0,0,2,4,466
Bam Adebayo,C,20,MIA,47,966,17.3,0.604,0.026,0.546,9.3,9.7,14.9,12.3,1.4,2.8,13.4,15.4,2.1,1.4,3.5,0.175,-0.5,2.4,1.8,0.9,2490360,2955840,3454080,5115492,0,0,5446200,0,0,1,5,32
Derrick Walton,PG,22,MIA,14,137,10.4,0.524,0.708,0.167,0.8,9.7,5,15.2,1.8,1.9,7.2,9.2,0.2,0.2,0.3,0.114,-1.8,0.3,-1.5,0,0,0,0,0,0,0,0,0,0,2,1,112
Dion Waiters,SG,26,MIA,30,918,10.7,0.487,0.415,0.168,1,9.7,4.8,20.5,1.3,0.8,13.7,25.2,-0.7,0.8,0.1,0.006,-2,-1.8,-3.8,-0.4,11000000,11550000,12100000,12650000,0,0,47300000,0,0,1,5,119
Dwyane Wade,SG,36,MIA,47,1091,15.6,0.516,0.161,0.304,4.1,9.7,9.4,23.7,2,2.7,16,24.3,0.2,0.9,1.2,0.051,-1.9,0.6,-1.3,0.2,17878652,0,0,0,0,0,17878652,0,0,1,8,131
Goran Dragic,PG,31,MIA,51,1623,16,0.527,0.284,0.257,2.5,9.7,7.2,25.9,1.4,0.6,12.4,26.5,1.4,1.6,3,0.088,0.6,-0.9,-0.3,0.7,17000450,18109175,19217900,0,0,0,35109625,0,0,2,7,161
Hassan Whiteside,C,28,MIA,37,952,24.4,0.581,0.005,0.294,14.3,9.7,26.7,5.9,1.3,5.5,12.7,24.7,1.6,2.1,3.7,0.186,-2.4,1.8,-0.6,0.3,23775506,25434263,27093018,0,0,0,49209769,0,0,1,6,168
James Johnson,PF,30,MIA,48,1282,13.9,0.548,0.326,0.246,3.6,9.7,10.3,23.2,1.7,1.9,18.9,19.3,0.7,1.7,2.4,0.091,-0.9,1.6,0.7,0.9,13954000,14651700,15349400,0,0,0,43955100,0,0,3,7,200
Jordan Mickey,PF,23,MIA,17,236,10.3,0.513,0.164,0.239,6.8,9.7,17.4,5.9,0.6,2.9,16.8,17.1,-0.1,0.3,0.3,0.051,-5.8,0.5,-5.3,-0.2,1471382,1600520,0,0,0,0,1471382,0,0,2,3,242
Josh Richardson,SF,24,MIA,56,1917,13.2,0.561,0.406,0.166,2.4,9.7,5.6,13.2,2,2.3,13.6,18.4,1.3,2.3,3.6,0.09,-0.1,1.2,1.1,1.5,1471382,9300000,10100000,10800000,11600000,0,31671382,0,0,2,5,249
Justise Winslow,SF,21,MIA,42,977,9.9,0.471,0.231,0.185,4.7,9.7,13.3,12.9,1.2,1.7,14.8,15.3,-0.3,1.3,1,0.051,-3.9,1.8,-2.1,0,2705040,3448926,0,0,0,0,6153966,0,0,3,6,257
Kelly Olynyk,PF,26,MIA,54,1264,16.2,0.603,0.42,0.268,5.3,9.7,13.5,16.1,1.6,1.5,17.9,21.5,1.4,1.8,3.2,0.121,0.5,1.1,1.5,1.1,10607169,11137527,11667885,12198243,0,0,33412581,0,0,2,4,263
Luke Babbitt,SF,28,MIA,37,570,12.2,0.636,0.661,0.131,1,9.7,8.1,7,0.6,0.8,7.8,14.9,0.9,0.2,1.1,0.095,0.4,-2.4,-2,0,1974159,0,0,0,0,0,987080,0,0,2,3,301
Tyler Johnson,PG,25,MIA,48,1413,12.1,0.534,0.478,0.196,2.1,9.7,7,12,1.5,1.5,10.5,18.6,0.9,1.6,2.4,0.083,-0.6,0.1,-0.5,0.6,5881260,19245370,19245370,0,0,0,25126630,0,0,2,4,453
Udonis Haslem,C,37,MIA,8,45,4.8,0.5,0.6,0,5.1,9.7,6.3,9.1,0,1.9,28.6,7,0,0,0,0.026,-4.4,-0.2,-4.6,0,2328652,0,0,0,0,0,2328652,0,0,2,6,461
Wayne Ellington,SG,30,MIA,55,1454,12.7,0.587,0.832,0.108,1.3,9.7,6.4,6.1,1.2,0.4,6.6,17.5,1.9,1.3,3.2,0.105,1.8,-1.7,0.1,0.8,6270000,0,0,0,0,0,6270000,0,0,2,5,465
D.J. Wilson,PF,21,MIL,18,60,7.7,0.667,0.417,0,2,9.7,6.9,4.8,0.8,1.4,25,12.2,0,0,0,0.023,-3.7,-2,-5.7,-0.1,2135040,2534280,2961120,4548280,0,0,4669320,0,0,2,3,75
Eric Bledsoe,PG,28,MIL,47,1439,18.4,0.554,0.361,0.326,2.5,9.7,6.9,23.4,3.4,1.6,15.7,27.2,0.9,1.8,2.7,0.088,1.2,-0.1,1.1,1.1,14500000,15000000,0,0,0,0,29500000,0,0,2,6,139
Giannis Antetokounmpo,PF,23,MIL,51,1888,28.9,0.606,0.09,0.483,6.9,9.7,16.5,24,2,3,10.9,32,6.6,2.7,9.3,0.235,4.8,2,6.8,4.2,22471910,24157303,25842697,27528090,0,0,100000000,0,0,5,9,159
Jabari Parker,PF,21,MIL,51,1728,19.1,0.563,0.219,0.268,5.4,9.7,10.6,14.3,1.5,1.1,9.3,26.5,2.6,1.5,4,0.112,1.5,-1.3,0.2,1,6782392,0,0,0,0,0,6782392,0,0,3,7,185
Jason Terry,SG,40,MIL,24,265,7.2,0.54,0.686,0.039,0.4,9.7,4.3,8.8,2.3,1.3,17.5,10.9,0,0.2,0.2,0.032,-2.6,-0.6,-3.2,-0.1,2328652,0,0,0,0,0,2328652,0,0,2,6,209
John Henson,C,27,MIL,52,1317,16.4,0.599,0.012,0.356,9.5,9.7,16.1,8.6,1,4.9,14.2,15.7,2,1.7,3.7,0.134,-1.3,2,0.7,0.9,11422536,10577466,9732396,0,0,0,31732398,0,0,1,5,231
Khris Middleton,SF,26,MIL,55,2022,17,0.568,0.332,0.255,1.6,9.7,8.5,18.9,1.8,0.4,11.6,24.8,2.8,1.7,4.5,0.106,1.5,-1.2,0.2,1.1,14100000,13000000,13000000,0,0,0,27100000,0,0,2,7,273
Malcolm Brogdon,PG,25,MIL,46,1404,14.6,0.579,0.319,0.174,1.9,9.7,6.4,16.7,1.5,0.8,11,19.3,2,0.9,2.9,0.1,0.7,-1.5,-0.9,0.4,1312611,1544951,0,0,0,0,1312611,0,0,2,6,306
Marshall Plumlee,C,25,MIL,6,44,13.5,0.697,0,5.333,10.8,9.7,21.6,5.8,0,2,23,13.6,0.1,0,0.2,0.176,-3.4,-1.5,-4.9,0,100000,0,0,0,0,0,100000,0,0,1,4,327
Matthew Dellavedova,PG,27,MIL,37,702,8.8,0.506,0.517,0.168,2.2,9.7,5.3,27.9,1,0,23.1,13.6,0.3,0.3,0.6,0.041,-2.2,-3.3,-5.6,-0.6,9607500,9607500,9607500,0,0,0,28822500,0,0,2,6,331
Mirza Teletovic,PF,32,MIL,10,159,13.7,0.623,0.789,0,2.2,9.7,8.6,9.7,1.3,0.5,10.9,18.4,0.2,0.1,0.3,0.097,1.7,-3,-1.3,0,10500000,10500000,0,0,0,0,21000000,0,0,2,3,344
Sean Kilpatrick,SG,28,MIL,34,341,9.4,0.473,0.523,0.222,0.7,9.7,8.9,12.8,0.7,0.5,11.6,24.6,-0.3,0.2,-0.1,-0.016,-3.7,-3.4,-7.1,-0.4,2000000,0,0,0,0,0,2000000,0,0,2,3,404
Sterling Brown,SG,22,MIL,30,434,10.1,0.521,0.414,0.126,4.4,9.7,10.7,3,2.8,1.4,11.3,14,0,0.5,0.5,0.059,-3,-0.3,-3.3,-0.1,815615,1378242,1618520,0,0,0,2193857,0,0,2,1,417
Thon Maker,C,20,MIL,55,992,10.3,0.5,0.318,0.293,7.1,9.7,11.4,4.7,1.5,4.2,11.5,14.1,0.2,1.1,1.3,0.065,-3,0.8,-2.2,0,2684160,2799720,3569643,0,0,0,5483880,0,0,2,5,431
Tony Snell,SG,26,MIL,50,1450,8.8,0.593,0.62,0.137,0.7,9.7,4.4,5.8,1,1.1,6.9,10.5,1.3,0.7,2,0.068,-0.3,-1,-1.3,0.2,9821429,10607143,11392857,12178571,0,0,31821429,0,0,2,4,440
Tyler Zeller,C,28,MIL,45,745,14.8,0.583,0.119,0.254,9.5,9.7,14.8,6.4,0.5,2.3,12.9,17.5,0.9,0.7,1.6,0.103,-2.1,-0.2,-2.3,-0.1,1709538,1933941,0,0,0,0,1709538,0,0,1,3,456
Xavier Munford,SG,25,MIL,3,11,-2.6,0.307,0,0.5,10.8,9.7,5.4,12.7,4.6,0,29.1,28.7,-0.1,0,-0.1,-0.283,-12.7,-1.3,-14,0,0,0,0,0,0,0,0,0,0,2,1,474
Aaron Brooks,PG,33,MIN,26,157,10.2,0.513,0.412,0.118,3.7,6,4.8,16.1,1.9,0,14.4,17.7,0.1,0.1,0.1,0.039,-1,-3,-4,-0.1,2116955,0,0,0,0,0,2116955,0,0,1,2,1
Andrew Wiggins,SF,22,MIN,59,2131,13.3,0.509,0.266,0.248,3.1,9.7,6.8,7.6,1.6,1.6,9,23.7,0.5,1.2,1.6,0.037,-1.1,-1.4,-2.5,-0.3,7574322,25250000,27270000,29290000,31310000,0,154024322,0,0,2,6,23
Cole Aldrich,C,29,MIN,12,28,9.2,0.372,0,0.444,12.4,9.7,14.6,4.8,3.6,3.2,8.5,18.6,0,0,0,0.017,-5.3,0.8,-4.5,0,7300000,6956021,0,0,0,0,9356021,0,0,1,3,69
Gorgui Dieng,C,28,MIN,56,987,15.6,0.556,0.158,0.289,8.4,9.7,14.9,8,2,2.4,12.1,16.8,1.3,1.1,2.4,0.117,-0.6,0.7,0.1,0.5,14112360,15170787,16229213,17287640,0,0,62800000,0,0,2,5,163
Jamal Crawford,SG,37,MIN,57,1079,14.8,0.534,0.416,0.176,1.1,9.7,3.5,18.6,1.4,0.6,10.3,24.3,1.2,0.3,1.5,0.067,0.7,-4,-3.3,-0.4,15000000,7000000,0,0,0,0,22000000,0,0,1,6,194
Jeff Teague,PG,29,MIN,48,1583,14.6,0.531,0.286,0.263,1.4,9.7,5,30.3,2.3,0.9,18.5,19.7,1.4,1,2.5,0.074,0.4,-1.2,-0.8,0.5,19000000,19000000,19000000,0,0,0,38000000,0,0,1,6,215
