DeAndre' Bembry,SF,23,ATL,18,311,4.6,0.447,0.227,0.239,2.6,9.7,7.6,12.1,2.1,2.2,27,18.9,-0.8,0.3,-0.6,-0.092,-7.2,0.6,-6.6,-0.4,1567200,1634640,2603982,0,0,0,3201840,0,0,3,3,100
T.J. Warren,SF,24,PHO,54,1757,18.5,0.548,0.091,0.257,5.8,9.7,8.5,8,1.5,1.5,7,25.2,2.7,0.7,3.3,0.091,0.3,-1.7,-1.4,0.3,3152931,11750000,10810000,11750000,12690000,0,50152931,0,0,2,7,421
Troy Daniels,SG,26,PHO,57,1098,9.9,0.596,0.814,0.127,0.7,9.7,3.5,4.6,0.5,0.2,8.5,17.3,1.3,-0.1,1.2,0.051,1.2,-4.2,-2.9,-0.3,3408520,3258540,0,0,0,0,6667060,0,0,2,4,448
Tyler Ulis,PG,22,PHO,55,1249,9,0.449,0.258,0.186,1.3,9.7,3.8,25.7,2.2,0.3,17.4,17.3,-0.7,0.4,-0.3,-0.013,-3.2,-2.1,-5.3,-1,1312611,1544951,1676735,0,0,0,1312611,0,0,1,6,455
Tyson Chandler,C,35,PHO,41,1048,14,0.638,0,0.533,12.7,9.7,20.2,6.6,0.6,1.9,20.8,10.6,1.6,0.7,2.3,0.107,-1.3,0.9,-0.4,0.4,13000000,13585000,0,0,0,0,26585000,0,0,1,6,459
Al-Farouq Aminu,PF,27,POR,44,1312,12.1,0.53,0.569,0.122,4.4,22.1,13.4,5.4,1.5,1.8,9.8,14.8,0.8,1.8,2.6,0.095,-0.8,1.2,0.4,0.8,7319035,6957105,0,0,0,0,14276140,0,0,3,4,7
C.J. McCollum,SG,26,POR,56,2014,17.6,0.55,0.319,0.171,2,9.7,5.9,15.2,1.4,0.8,8.9,26.5,3,1.8,4.8,0.113,1.9,-1.3,0.6,1.3,23962573,25759766,27556959,29354152,0,0,106633450,0,0,2,7,52
Caleb Swanigan,PF,20,POR,17,139,7.3,0.404,0.133,0.289,10.5,9.7,14.6,9.3,1.8,1.7,17.8,19.6,-0.2,0.2,0,-0.016,-5.8,0.7,-5.1,-0.1,1465920,1740000,2033160,3665787,0,0,3205920,0,0,2,4,55
Damian Lillard,PG,27,POR,50,1823,24.2,0.594,0.434,0.35,2.2,9.7,6.8,30.9,1.4,1,12.3,30,6.1,1.7,7.7,0.204,6.8,-0.9,5.9,3.6,26153057,27977689,29802321,31626953,0,0,115560020,0,0,2,7,79
Ed Davis,C,28,POR,57,1074,16.4,0.608,0,0.415,14.6,9.7,21.2,3.9,1.3,3.1,16.1,13,2,1.7,3.7,0.167,-1.4,1.7,0.3,0.6,6352531,0,0,0,0,0,6352531,0,0,2,3,133
Evan Turner,SF,29,POR,54,1415,9.7,0.515,0.202,0.182,1.7,9.7,7,12.1,1.2,1,14.6,15.8,0.1,1.3,1.4,0.047,-2.7,0.5,-2.2,-0.1,17131148,17868852,18606557,0,0,0,53606557,0,0,3,5,145
Jake Layman,SF,23,POR,26,144,4.6,0.346,0.429,0.071,3.1,9.7,5.3,8.6,2.1,1.7,8.5,14.5,-0.2,0.2,-0.1,-0.026,-5.1,0.1,-5,-0.1,1312611,1544951,0,0,0,0,1312611,0,0,2,2,191
Jusuf Nurkic,C,23,POR,54,1426,17.4,0.513,0.011,0.308,8.9,9.7,17,11.4,1.5,3.9,15.3,27,-0.3,2.4,2.1,0.072,-3.5,2.1,-1.4,0.2,2947305,0,0,0,0,0,2947305,0,0,2,6,258
Maurice Harkless,SF,24,POR,46,939,10.5,0.553,0.376,0.17,4.1,9.7,7.4,4.9,1.6,2.8,12.7,12.6,0.5,1.1,1.6,0.082,-1.6,1.6,0,0.5,10162922,10837079,11511234,0,0,0,32511235,0,0,2,4,332
Meyers Leonard,C,25,POR,22,174,19.4,0.704,0.304,0.179,5.8,9.7,14.2,9.4,1.1,0,10.4,17.1,0.6,0.2,0.8,0.214,2,-1.2,0.8,0.1,9904495,10595506,11286515,0,0,0,31786516,0,0,2,1,334
Pat Connaughton,SG,25,POR,57,1120,10.3,0.564,0.536,0.136,2.1,9.7,5.7,9.6,0.6,1.1,9.1,13.9,1.3,0.7,2.1,0.089,-0.3,-0.9,-1.2,0.2,1471382,0,0,0,0,0,1471382,0,0,2,2,369
Shabazz Napier,PG,26,POR,50,1066,15.8,0.574,0.373,0.26,1.8,9.7,5.9,16.1,2.8,0.8,14.3,19.7,1.3,1.3,2.6,0.117,0.5,0.3,0.9,0.8,2361360,0,0,0,0,0,2361360,0,0,2,6,408
Zach Collins,C,20,POR,41,632,6.8,0.443,0.358,0.145,4.8,9.7,11.8,7.4,0.9,2.6,14.8,15.1,-0.6,0.8,0.2,0.015,-4.6,1,-3.6,-0.3,3057240,3628920,4240200,5406255,0,0,6686160,0,0,2,3,476
Bogdan Bogdanovic,SG,25,SAC,52,1415,13.8,0.575,0.426,0.172,1.6,9.7,5.6,17.9,1.9,0.9,14.5,18.7,1.4,0.5,1.9,0.066,0.7,-1.5,-0.8,0.4,9470614,9000000,8529386,0,0,0,27000000,0,0,2,4,41
Bruno Caboclo,SF,22,SAC,2,7,-0.1,0,1,0,0,9.7,8,16.7,7,0,0,12.4,0,0,0,-0.109,-6.6,4.4,-2.2,0,2451225,0,0,0,0,0,2451225,0,0,1,2,49
Buddy Hield,SG,24,SAC,53,1261,15.4,0.554,0.442,0.094,2.5,9.7,8.4,10.8,2,1,10.8,24,0.7,0.7,1.4,0.055,0.7,-2,-1.3,0.2,3675480,3833760,4861208,0,0,0,7509240,0,0,1,6,51
De'Aaron Fox,PG,20,SAC,48,1303,11.3,0.482,0.177,0.272,2,9.7,5.5,24.4,1.8,0.9,17,23.3,-0.9,0.5,-0.5,-0.018,-2.8,-1.9,-4.7,-0.9,4609200,5407920,6392760,8099627,0,0,10017120,0,0,1,5,97
Frank Mason,PG,23,SAC,29,539,12.3,0.483,0.215,0.315,2.7,9.7,6.6,23.7,1.4,0.7,14.3,22.1,0,0.1,0.1,0.01,-2.3,-2.5,-4.8,-0.4,1184385,1378242,1618520,0,0,0,2562627,0,0,1,6,148
Garrett Temple,SG,31,SAC,51,1272,9.8,0.514,0.467,0.165,1.6,9.7,5.5,11.3,1.9,1.7,13.5,16.7,-0.1,0.6,0.4,0.016,-1.6,-0.8,-2.4,-0.1,8000000,8000000,0,0,0,0,8000000,0,0,2,1,152
Georgios Papagiannis,C,20,SAC,16,118,10.8,0.415,0,0,11.2,9.7,17.5,11.6,0.9,4.8,16.3,18.6,-0.2,0.1,-0.1,-0.024,-6.1,1.1,-5,-0.1,2301360,2400480,3430288,0,0,0,4701840,0,0,1,2,157
Harry Giles,PF,19,SAC,0,0,0,0,0,0,0,9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859400,2207040,2578800,3976510,0,0,4066440,0,0,2,4,167
Iman Shumpert,SG,27,SAC,14,276,6.4,0.48,0.448,0.259,2.9,9.7,8.3,8.3,1.6,1.6,20.8,13.2,-0.2,0.2,-0.1,-0.013,-4.1,0.1,-4,-0.1,10337079,11011234,0,0,0,0,10337079,0,0,3,6,173
Jack Cooley,PF,26,SAC,1,2,48.6,0.532,0,2,0,9.7,28.7,62.4,0,0,0,42.1,0,0,0,0.528,12.4,5.5,17.9,0,37079,0,0,0,0,0,37079,0,0,2,4,186
JaKarr Sampson,SF,24,SAC,11,157,15.1,0.664,0.139,0.056,7.7,9.7,15,4.8,1,4.2,7.5,11.4,0.4,0.1,0.5,0.146,-1,0.5,-0.5,0.1,49877,0,0,0,0,0,49877,0,0,2,2,190
Justin Jackson,SF,22,SAC,41,771,8.6,0.496,0.419,0.096,2.4,9.7,7,6.3,1,0.7,9.1,15.3,-0.1,0.2,0.1,0.003,-2.7,-2.2,-4.9,-0.6,2365560,2807880,3280920,5029650,0,0,5173440,0,0,2,5,256
Kosta Koufos,C,28,SAC,52,977,16.8,0.557,0,0.23,11.7,9.7,18.9,9,1.8,1.9,11.1,14.8,1.5,0.9,2.4,0.117,-1.1,0.9,-0.2,0.4,8393000,8739500,0,0,0,0,8393000,0,0,2,3,276
Skal Labissiere,PF,21,SAC,42,754,15.1,0.517,0.081,0.27,9.2,9.7,14.2,7.6,1.3,3.5,11.9,21.5,0.3,0.5,0.9,0.056,-2.8,-0.5,-3.3,-0.2,1312611,1544951,2338847,0,0,0,2857562,0,0,2,5,413
Vince Carter,SF,41,SAC,36,600,10.7,0.497,0.565,0.125,1.7,9.7,7.2,9.8,2.6,3.2,9.7,14.7,0,0.5,0.6,0.045,-1.7,0.8,-0.9,0.2,8000000,0,0,0,0,0,8000000,0,0,2,7,463
Willie Cauley-Stein,C,24,SAC,50,1366,17.4,0.528,0.021,0.321,7,9.7,14.2,12.9,2,3.1,11.6,21.8,1,1.3,2.3,0.08,-1.5,1.3,-0.1,0.6,3704160,4696875,0,0,0,0,8401035,0,0,1,2,471
Zach Randolph,PF,36,SAC,48,1229,17.9,0.535,0.182,0.151,7.6,9.7,15.7,14.3,1.6,0.7,13.2,27.3,0.4,0.9,1.3,0.051,-0.4,-1.2,-1.6,0.1,12307692,11692308,0,0,0,0,24000000,0,0,2,5,478
Brandon Paul,SG,26,SAS,50,486,9.1,0.526,0.45,0.303,1.1,9.7,7,10.2,2.6,0.9,15.7,13.6,0,0.8,0.8,0.077,-2.7,1.3,-1.4,0.1,815615,1378242,0,0,0,0,815615,0,0,2,4,46
Bryn Forbes,SG,24,SAS,57,1190,8.7,0.52,0.48,0.128,0.9,9.7,4.1,7.1,1,0.1,7.1,17.1,0.4,1.2,1.5,0.062,-1.3,-1.7,-3,-0.3,1312611,0,0,0,0,0,1312611,0,0,2,3,50
Danny Green,SG,30,SAS,46,1198,12.1,0.516,0.559,0.083,2.1,9.7,7.6,10.1,2,3.7,11.8,16.5,0.1,2.1,2.2,0.087,-1,2.6,1.6,1.1,10000000,10000000,0,0,0,0,10000000,0,0,2,6,84
Darrun Hilliard,SG,24,SAS,13,92,4.2,0.38,0.333,0.389,0,9.7,4.2,16,1.1,0,15.9,12.3,-0.1,0.1,0,0.001,-5.9,-1.2,-7.2,-0.1,44495,0,0,0,0,0,44495,0,0,2,1,92
Davis Bertans,PF,25,SAS,53,792,13.7,0.58,0.687,0.128,2.1,9.7,8.1,10,1.1,2,8.5,17.4,1.1,1.1,2.2,0.134,1,-0.3,0.8,0.6,1312611,0,0,0,0,0,1312611,0,0,2,3,95
Dejounte Murray,PG,21,SAS,56,1068,14.1,0.472,0.049,0.251,7.7,9.7,15.3,22,2.3,1.4,18.3,21.2,-0.4,2.1,1.6,0.074,-2.9,3.1,0.1,0.6,1312611,1544951,2321735,0,0,0,2857562,0,0,1,2,101
Derrick White,PG,23,SAS,15,117,13.4,0.595,0.333,0.75,4.7,9.7,10.4,9.6,1.7,1.4,15.8,14.6,0.1,0.2,0.3,0.135,-1.6,0.8,-0.8,0,1404600,1667160,1948080,3516284,0,0,3071760,0,0,2,3,113
Joffrey Lauvergne,C,26,SAS,36,363,13.4,0.507,0.043,0.276,12.2,9.7,16.5,12.7,1,0.2,16.7,19.3,0.1,0.5,0.6,0.085,-2.7,0.1,-2.6,-0.1,1524305,1656092,0,0,0,0,1524305,0,0,2,4,229
Kawhi Leonard,SF,26,SAS,9,210,26.3,0.572,0.315,0.342,3.2,9.7,11.1,18,4.4,3.6,11.1,30.8,0.4,0.5,0.9,0.203,2.8,3.3,6.1,0.4,18868625,20099189,21329752,0,0,0,38967814,0,0,3,7,261
Kyle Anderson,SF,24,SAS,49,1341,15.7,0.581,0.11,0.312,4.6,9.7,11.8,14.6,2.7,2.4,16.4,13.7,1.6,2.7,4.2,0.151,-0.6,4.3,3.7,1.9,2151704,0,0,0,0,0,2151704,0,0,2,5,279
LaMarcus Aldridge,C,32,SAS,54,1829,24,0.563,0.08,0.286,11,9.7,13.8,11.1,0.8,3,7.2,28.4,5,2.7,7.7,0.202,2.5,0.3,2.8,2.2,21461010,22347015,26000000,0,0,0,69808025,0,0,2,7,287
Manu Ginobili,SG,40,SAS,43,887,13.6,0.563,0.425,0.231,1.7,9.7,5.7,19.2,1.5,1.2,16,21.6,0.6,1.2,1.8,0.098,-0.1,-0.7,-0.7,0.3,2500000,2500000,0,0,0,0,5000000,0,0,2,7,312
Matt Costello,C,24,SAS,3,18,3.4,0.333,0,0,6.2,9.7,21.6,0,0,9.4,25,10,0,0,0,0.018,-12.6,1.7,-10.9,0,27648,0,0,0,0,0,0,0,0,1,2,330
Patty Mills,PG,29,SAS,57,1357,12.7,0.574,0.61,0.169,1.1,9.7,4.3,16.5,1.5,0.5,13.9,18.4,1.4,1.6,2.9,0.104,1,-1.2,-0.2,0.6,10714286,11571429,12428571,13285714,0,0,48000000,0,0,2,6,373
Pau Gasol,C,37,SAS,54,1337,19.1,0.553,0.205,0.319,7,9.7,18.6,20.2,0.6,3.4,13.8,20.2,2.1,2.5,4.6,0.166,0,3.2,3.2,1.8,16000000,16000000,16000000,0,0,0,38700000,0,0,2,7,374
Rudy Gay,PF,31,SAS,34,771,17.4,0.557,0.223,0.301,6.6,9.7,12.7,10.8,1.8,2.4,13.4,23.6,0.7,1.4,2,0.127,-0.6,1.2,0.6,0.5,8406000,8826300,0,0,0,0,8406000,0,0,3,6,397
Tony Parker,PG,35,SAS,30,624,13.5,0.494,0.089,0.174,0.7,9.7,5.6,30.6,1.5,0.1,13.9,21.2,0.2,0.8,0.9,0.072,-2.1,-1.3,-3.4,-0.2,15453126,0,0,0,0,0,15453126,0,0,1,6,439
Alfonzo McKinnie,SF,25,TOR,11,43,8.3,0.601,0.583,0.25,0,15.3,7.8,3.3,1.1,1.9,18.4,16.5,0,0.1,0,0.05,-3.2,-1,-4.2,0,815615,1378242,0,0,0,0,815615,0,0,2,2,16
C.J. Miles,SF,30,TOR,45,831,15.6,0.577,0.751,0.148,1.4,9.7,5.9,5.4,1.8,1.6,5.2,22.2,1.5,1,2.5,0.143,3,-1.9,1.1,0.7,7936509,8333333,8730158,0,0,0,16269842,0,0,2,3,53
Delon Wright,PG,25,TOR,43,918,16.5,0.581,0.326,0.301,3.7,9.7,8,17.5,2.5,2,15.2,17.4,1.5,1.4,2.9,0.15,0.9,1.9,2.8,1.1,1645200,2536898,0,0,0,0,4182098,0,0,2,5,102
DeMar DeRozan,SG,28,TOR,55,1874,22.4,0.562,0.191,0.4,2.6,9.7,6.6,24.9,1.7,0.7,9.4,30,5.3,2.1,7.4,0.19,3.4,-0.7,2.7,2.2,27739975,27739975,27739975,27739975,0,0,83219925,0,0,2,8,103
Fred VanVleet,PG,23,TOR,52,973,16,0.557,0.445,0.173,1.8,9.7,7.1,23,2.3,0.8,11.2,18.7,1.8,1.3,3.2,0.156,1.8,0.2,2,1,1312611,0,0,0,0,0,0,0,0,1,6,150
Jakob Poeltl,C,22,TOR,55,993,17.1,0.642,0.008,0.281,13.3,9.7,14.5,4.3,0.9,5.3,14.9,15,2.1,1.5,3.6,0.174,0.3,2.2,2.5,1.1,2825640,2947320,3754886,0,0,0,5772960,0,0,1,2,192
Jonas Valanciunas,C,25,TOR,51,1111,22.1,0.628,0.095,0.309,12.2,9.7,21.6,7.1,0.9,2.7,12.8,22.1,3.1,1.9,5,0.216,0.7,0.6,1.3,0.9,15460675,16539326,17617977,0,0,0,32000001,0,0,1,6,237
Kyle Lowry,PG,31,TOR,52,1674,18.9,0.582,0.609,0.288,3.2,9.7,10,28.5,1.9,0.4,15.1,22.4,4,2.2,6.2,0.179,4.7,0.7,5.4,3.1,28703704,31000000,33296296,0,0,0,93000000,0,0,2,9,283
Lorenzo Brown,PG,27,TOR,12,95,5.7,0.333,0.333,0,0,9.7,5.9,16.2,1.5,0,4.5,10.1,0,0.1,0.1,0.028,-4.3,-0.2,-4.6,-0.1,43059,0,0,0,0,0,0,0,0,2,1,296
Lucas Nogueira,C,25,TOR,33,311,16.4,0.646,0.23,0.295,5.1,9.7,11.5,5.7,2.7,8.3,14.8,11.3,0.5,0.7,1.2,0.18,-1,6.1,5.1,0.6,2947305,0,0,0,0,0,2947305,0,0,1,2,299
Malachi Richardson,SG,22,TOR,26,324,6,0.446,0.444,0.244,1.7,9.7,6,5.6,1.6,0.3,9.1,15.2,-0.2,0.1,-0.1,-0.021,-4.1,-2.4,-6.5,-0.4,1504560,1569360,2581597,0,0,0,3073920,0,0,2,2,305
Malcolm Miller,SF,24,TOR,3,13,13.6,0.6,0.8,0,8.8,9.7,8.6,0,0,0,0,16.7,0,0,0,0.15,2.2,-6.8,-4.5,0,23040,0,0,0,0,0,0,0,0,2,1,308
Norman Powell,SG,24,TOR,47,775,9.2,0.495,0.457,0.129,1.2,9.7,6.1,12.5,2,1.3,14.8,19.3,-0.4,1,0.6,0.037,-2.3,0,-2.3,-0.1,1471382,9367200,10116576,10865952,11615328,0,31821110,0,0,2,4,362
OG Anunoby,SF,20,TOR,55,1156,9.8,0.569,0.593,0.172,3.5,9.7,6.5,5.2,2,0.6,10,12,1.1,1.3,2.4,0.1,0.4,0.7,1.1,0.9,1645200,1952760,2281800,3872215,0,0,3597960,0,0,2,3,363
Pascal Siakam,PF,23,TOR,54,1080,13.9,0.525,0.323,0.169,6.2,9.7,12.3,12.8,2.1,2.2,12,15.4,1,1.8,2.8,0.124,-0.2,2.5,2.3,1.2,1312611,1544951,2351839,0,0,0,2857562,0,0,2,2,368
Serge Ibaka,PF,28,TOR,50,1392,14.4,0.573,0.372,0.146,3.9,9.7,12.2,4.2,0.6,3.9,9.8,19.2,1.4,2,3.4,0.116,-0.9,0.6,-0.3,0.6,20061729,21666667,23271604,0,0,0,65000000,0,0,2,7,406
Alec Burks,SG,26,UTA,50,919,14.4,0.53,0.335,0.319,2.1,18.3,10.2,10.4,1.9,0.8,10,23.1,0.5,1.1,1.7,0.086,-1.8,-0.6,-2.4,-0.1,10845506,11536515,0,0,0,0,22382021,0,0,2,3,9
Dante Exum,PG,21,UTA,66,1228,8.5,0.521,0.41,0.201,2.9,9.7,6.2,14.1,0.9,0.8,16.8,18.1,-0.1,1.3,1.2,0.046,-2,-0.5,-2.5,-0.1,4992385,0,0,0,0,0,4992385,0,0,2,4,86
Derrick Favors,C,26,UTA,53,1493,18.3,0.579,0.063,0.298,10.1,9.7,14.8,7.8,1.5,2.9,11,19.1,2.7,2.1,4.7,0.151,-0.2,1.7,1.5,1.3,12000000,0,0,0,0,0,12000000,0,0,2,5,110
Donovan Mitchell,SG,21,UTA,53,1690,17.1,0.55,0.398,0.199,2.2,9.7,6.1,18.9,2.3,1.1,12.9,28.8,1.1,2,3,0.086,1.4,-0.7,0.8,1.2,2621280,3111480,3635760,5195501,0,0,5732760,0,0,2,8,122
Ekpe Udoh,C,30,UTA,48,725,16.5,0.596,0,0.5,9.6,9.7,10.4,9.3,2.7,7.4,9.6,9.1,1.6,1.4,2.9,0.195,0,6.2,6.2,1.5,3200000,3360000,0,0,0,0,3200000,0,0,2,2,134
Eric McCree,SF,24,UTA,2,3,-14,0,0,0,0,9.7,0,0,0,0,0,15.1,0,0,0,-0.367,-16.9,-3.8,-20.7,0,0,0,0,0,0,0,0,0,0,2,1,141
Jae Crowder,SF,27,UTA,54,1375,10.3,0.547,0.506,0.243,3.4,9.7,7.3,6.3,1.5,0.7,9.5,15.3,1,0.6,1.6,0.057,-0.6,-1.2,-1.9,0.1,6796117,7305825,7815533,0,0,0,21917475,0,0,3,6,188
Joe Ingles,SF,30,UTA,56,1706,13.8,0.633,0.673,0.072,1.1,9.7,7.6,20.1,1.7,0.5,17.8,15.2,2.4,1.8,4.2,0.119,1.9,0.4,2.3,1.9,14136364,13045455,11954546,10863637,0,0,50000002,0,0,2,4,225
Jonas Jerebko,PF,30,UTA,48,784,13.3,0.589,0.419,0.167,5.7,9.7,11.6,6.4,1.3,0.9,7.2,15.2,1.3,0.9,2.2,0.134,0.1,-0.4,-0.3,0.3,4000000,4200000,0,0,0,0,4000000,0,0,1,4,236
Nate Wolters,PG,26,UTA,5,19,-2.8,0.167,0,0,6,9.7,6,7.1,0,0,0,14.3,-0.1,0,-0.1,-0.156,-10.1,-2.6,-12.7,-0.1,50000,0,0,0,0,0,50000,0,0,2,4,349
Naz Mitrou-Long,SG,24,UTA,1,1,135.8,1.5,1,0,0,9.7,0,0,0,0,0,45.3,0.1,0,0.1,2.721,69.3,-14.7,54.6,0,50000,0,0,0,0,0,96080,0,0,2,5,350
Raul Neto,PG,25,UTA,31,403,14.1,0.576,0.315,0.228,2,9.7,6.3,22.8,1.2,0.6,15.7,18.6,0.5,0.3,0.9,0.105,-0.7,-1.6,-2.2,0,1471382,0,0,0,0,0,1471382,0,0,2,2,383
Ricky Rubio,PG,27,UTA,54,1583,13.9,0.523,0.33,0.296,2,9.7,8.3,27.6,2.6,0.3,19.4,22.5,0.2,2.1,2.3,0.07,-0.7,0.9,0.1,0.8,14275000,14975000,0,0,0,0,29250000,0,0,1,6,390
Royce O'Neale,SF,24,UTA,43,592,13,0.563,0.45,0.325,1.9,9.7,12.9,14,1.8,0.6,13.7,16.2,0.6,0.8,1.4,0.111,-1.4,0.8,-0.6,0.2,815615,1378242,1618520,0,0,0,815615,0,0,2,3,396
Rudy Gobert,C,25,UTA,30,923,19.8,0.628,0,0.678,10.1,9.7,18.3,6.9,1,6.8,15.8,17.4,1.8,1.7,3.5,0.182,-1.2,4.2,3,1.2,21974719,23491573,25008427,26525281,0,0,97000000,0,0,1,7,398
Thabo Sefolosha,SF,33,UTA,38,806,16.1,0.591,0.35,0.225,4.1,9.7,11.4,6.4,3.2,1.3,10.2,16.5,1,1.3,2.4,0.143,-0.1,1.8,1.7,0.7,5250000,5250000,0,0,0,0,5250000,0,0,2,3,428
Tony Bradley,C,20,UTA,8,28,10,0.337,0.091,0.182,16.4,9.7,22.5,5.2,0,0,0,19.2,0,0,0,0.017,-6.5,-3.6,-10.1,-0.1,1414920,1679520,1962360,3542060,0,0,3094440,0,0,1,1,438
Bradley Beal,SG,24,WAS,56,2031,19.3,0.562,0.353,0.267,2.5,9.7,6.9,19.4,1.7,1.1,10.4,28.1,3.4,1.8,5.3,0.124,2.9,-1,1.9,2,23775506,25434263,27093019,28751775,0,0,105054563,0,0,1,5,43
Chris McCullough,PF,22,WAS,18,86,17.2,0.498,0.175,0.35,9.1,9.7,15.7,5.6,0,5.1,4.2,24.6,0.1,0.1,0.2,0.105,-3.4,-2,-5.4,-0.1,1471382,0,0,0,0,0,1471382,0,0,2,2,65
Ian Mahinmi,C,31,WAS,54,788,11.8,0.632,0.007,0.597,12.3,9.7,14.4,6.5,1.6,3.1,25.7,13.6,0.8,1,1.8,0.111,-1.8,1.9,0.1,0.4,16661641,15944154,15450051,0,0,0,48055846,0,0,1,2,171
Jason Smith,C,31,WAS,23,216,6.7,0.407,0.256,0.198,8.3,9.7,10.1,8.1,0.7,4.1,11.4,21.4,-0.3,0.2,-0.1,-0.024,-5.5,-0.6,-6.1,-0.2,5225000,5450000,0,0,0,0,5225000,0,0,2,4,208
Jodie Meeks,SG,30,WAS,53,789,11.1,0.521,0.544,0.299,1.7,9.7,6.1,8.7,1.3,0.3,8.3,18.8,0.5,0.6,1.1,0.067,-1.1,-2.3,-3.4,-0.3,3290000,3454500,0,0,0,0,3290000,0,0,2,4,223
John Wall,PG,27,WAS,37,1269,19.2,0.511,0.245,0.366,1.8,9.7,5.8,43,1.9,2.9,15.9,28.8,1.2,1.4,2.6,0.097,1.5,0,1.5,1.1,18063850,19169800,37800000,40824000,43848000,0,159705650,0,0,1,7,233
Kelly Oubre,SF,22,WAS,56,1546,12.5,0.56,0.46,0.287,3.2,9.7,9.6,5.6,1.6,1.2,9.6,18.6,1.5,1.6,3.1,0.097,-0.3,-0.5,-0.8,0.5,2093040,3208630,0,0,0,0,5301670,0,0,2,4,264
Marcin Gortat,C,33,WAS,56,1478,15.1,0.554,0,0.305,9.8,9.7,17,10.2,1.1,2.5,13.7,15.3,1.8,1.9,3.7,0.121,-1.4,2.1,0.7,1,12782609,13565218,0,0,0,0,26347827,0,0,1,5,314
Markieff Morris,PF,28,WAS,47,1228,12.7,0.561,0.299,0.194,4.8,9.7,12.1,8.6,1.5,1.6,14.3,18.9,0.7,1.5,2.1,0.083,-1.3,0.5,-0.8,0.4,8000000,8600000,0,0,0,0,16600000,0,0,1,4,324
Mike Scott,PF,29,WAS,51,949,15,0.636,0.338,0.143,3.4,9.7,9.9,7.8,1,0.8,13.3,19.8,1.3,0.8,2.1,0.107,0.2,-1.5,-1.3,0.2,1709538,0,0,0,0,0,1709538,0,0,1,2,340
Otto Porter,SF,24,WAS,52,1652,17.8,0.588,0.355,0.156,4.6,9.7,11.2,9.8,2.5,1.5,6.9,18,3.3,2.2,5.5,0.16,2.1,1.4,3.5,2.3,24773250,26011913,27250576,28489239,0,0,78035739,0,0,2,6,366
Tim Frazier,PG,27,WAS,43,656,11.6,0.49,0.333,0.148,2.4,9.7,7,32.3,2.9,0.7,25.4,12.9,0.3,0.8,1.1,0.082,-2.1,0.1,-2,0,2000000,0,0,0,0,0,2000000,0,0,2,3,432
Tomas Satoransky,SG,26,WAS,47,852,15.8,0.616,0.286,0.281,4.7,9.7,7.3,23.4,1.8,0.6,14,13.7,2.1,0.7,2.8,0.158,1.5,-0.4,1.1,0.7,3000000,3129187,0,0,0,0,6129187,0,0,2,3,437